id,name,XX,type,measurement,institution,value,year
045204030,JPN Site 045204030,9.0,NO2,PPB,Japan Ministry of Environment,3.3288511466547344,2020
045204030,JPN Site 045204030,9.0,NOX,PPB,Japan Ministry of Environment,3.9266998859140085,2020
045204030,JPN Site 045204030,9.0,SO2,PPB,Japan Ministry of Environment,1.4986820977015598,2020
045205010,JPN Site 045205010,9.0,SO2,PPB,Japan Ministry of Environment,0.9018548844579368,2020
045206020,JPN Site 045206020,9.0,NO,PPB,Japan Ministry of Environment,0.48976898082253967,2020
045206020,JPN Site 045206020,9.0,NO2,PPB,Japan Ministry of Environment,3.1876686602533737,2020
045206020,JPN Site 045206020,9.0,NOX,PPB,Japan Ministry of Environment,3.677437641075914,2020
045206030,JPN Site 045206030,9.0,NO,PPB,Japan Ministry of Environment,0.8031812980459804,2020
045206030,JPN Site 045206030,9.0,NO2,PPB,Japan Ministry of Environment,3.874983384657543,2020
045206030,JPN Site 045206030,9.0,NOX,PPB,Japan Ministry of Environment,4.678164682703523,2020
045206030,JPN Site 045206030,9.0,SO2,PPB,Japan Ministry of Environment,2.2881497518487666,2020
045206080,JPN Site 045206080,9.0,NO,PPB,Japan Ministry of Environment,1.441719734666584,2020
045206080,JPN Site 045206080,9.0,NO2,PPB,Japan Ministry of Environment,4.754625854779788,2020
045206080,JPN Site 045206080,9.0,NOX,PPB,Japan Ministry of Environment,6.170802320753399,2020
045206080,JPN Site 045206080,9.0,SO2,PPB,Japan Ministry of Environment,2.235380653312485,2020
045401010,JPN Site 045401010,9.0,NO,PPB,Japan Ministry of Environment,0.6367068022345177,2020
045401010,JPN Site 045401010,9.0,NO2,PPB,Japan Ministry of Environment,6.426122382765043,2020
045401010,JPN Site 045401010,9.0,NOX,PPB,Japan Ministry of Environment,7.0616509277729165,2020
045401010,JPN Site 045401010,9.0,SO2,PPB,Japan Ministry of Environment,1.3709209352338434,2020
045441010,JPN Site 045441010,9.0,SO2,PPB,Japan Ministry of Environment,1.197917423822621,2020
046201010,JPN Site 046201010,9.0,NO,PPB,Japan Ministry of Environment,3.943729128942884,2020
046201010,JPN Site 046201010,9.0,NO2,PPB,Japan Ministry of Environment,8.661839900657611,2020
046201010,JPN Site 046201010,9.0,NOX,PPB,Japan Ministry of Environment,12.605569029600495,2020
046201010,JPN Site 046201010,9.0,SO2,PPB,Japan Ministry of Environment,1.8437131656397472,2020
046201010,JPN Site 046201010,9.0,WD,DEGREES,Japan Ministry of Environment,201.1595242661005,2020
046201010,JPN Site 046201010,9.0,WS,M/S,Japan Ministry of Environment,2.256178257906213,2020
046201130,JPN Site 046201130,9.0,NO,PPB,Japan Ministry of Environment,1.953493813714073,2020
046201130,JPN Site 046201130,9.0,NO2,PPB,Japan Ministry of Environment,5.647233576350973,2020
046201130,JPN Site 046201130,9.0,NOX,PPB,Japan Ministry of Environment,7.600727390065046,2020
046201130,JPN Site 046201130,9.0,SO2,PPB,Japan Ministry of Environment,1.793150010198576,2020
046201130,JPN Site 046201130,9.0,WD,DEGREES,Japan Ministry of Environment,243.918080348165,2020
046201130,JPN Site 046201130,9.0,WS,M/S,Japan Ministry of Environment,2.5455643244986375,2020
046201220,JPN Site 046201220,9.0,SO2,PPB,Japan Ministry of Environment,7.93399107893131,2020
046201220,JPN Site 046201220,9.0,WD,DEGREES,Japan Ministry of Environment,202.05637394896317,2020
046201220,JPN Site 046201220,9.0,WS,M/S,Japan Ministry of Environment,1.643552476991232,2020
046201260,JPN Site 046201260,9.0,SO2,PPB,Japan Ministry of Environment,2.391632377356272,2020
046201260,JPN Site 046201260,9.0,WD,DEGREES,Japan Ministry of Environment,204.2117888344818,2020
046201260,JPN Site 046201260,9.0,WS,M/S,Japan Ministry of Environment,1.7521477285932021,2020
046201270,JPN Site 046201270,9.0,SO2,PPB,Japan Ministry of Environment,2.0021020563153007,2020
046201270,JPN Site 046201270,9.0,WD,DEGREES,Japan Ministry of Environment,198.561891516552,2020
046201270,JPN Site 046201270,9.0,WS,M/S,Japan Ministry of Environment,2.378517260847833,2020
046201520,JPN Site 046201520,9.0,CO,PPM,Japan Ministry of Environment,0.19997924878219678,2020
046201520,JPN Site 046201520,9.0,NO,PPB,Japan Ministry of Environment,7.008699187473041,2020
046201520,JPN Site 046201520,9.0,NO2,PPB,Japan Ministry of Environment,10.822399009213399,2020
046201520,JPN Site 046201520,9.0,NOX,PPB,Japan Ministry of Environment,17.831098196686437,2020
046201520,JPN Site 046201520,9.0,SO2,PPB,Japan Ministry of Environment,1.782688617027194,2020
046201520,JPN Site 046201520,9.0,WD,DEGREES,Japan Ministry of Environment,146.05776112345305,2020
046201520,JPN Site 046201520,9.0,WS,M/S,Japan Ministry of Environment,0.8743576374426508,2020
046202040,JPN Site 046202040,9.0,NO,PPB,Japan Ministry of Environment,0.04089918357428476,2020
046202040,JPN Site 046202040,9.0,NO2,PPB,Japan Ministry of Environment,1.563979555571184,2020
046202040,JPN Site 046202040,9.0,NOX,PPB,Japan Ministry of Environment,1.6048787391454686,2020
046202040,JPN Site 046202040,9.0,RHUM,PERCENT,Japan Ministry of Environment,77.69941964483206,2020
046202040,JPN Site 046202040,9.0,SO2,PPB,Japan Ministry of Environment,0.6933406232428427,2020
046202040,JPN Site 046202040,9.0,TEMP,C,Japan Ministry of Environment,19.929030495636113,2020
046202040,JPN Site 046202040,9.0,WD,DEGREES,Japan Ministry of Environment,221.73806522499817,2020
046202040,JPN Site 046202040,9.0,WS,M/S,Japan Ministry of Environment,3.4805903711116333,2020
046202200,JPN Site 046202200,9.0,NO,PPB,Japan Ministry of Environment,0.994721536678661,2020
046202200,JPN Site 046202200,9.0,NO2,PPB,Japan Ministry of Environment,3.7831780568470026,2020
046202200,JPN Site 046202200,9.0,NOX,PPB,Japan Ministry of Environment,4.777899593525664,2020
046202200,JPN Site 046202200,9.0,SO2,PPB,Japan Ministry of Environment,1.129964077064744,2020
046202520,JPN Site 046202520,9.0,CO,PPM,Japan Ministry of Environment,0.2530516357598146,2020
046202520,JPN Site 046202520,9.0,NO,PPB,Japan Ministry of Environment,4.945736203257534,2020
046202520,JPN Site 046202520,9.0,NO2,PPB,Japan Ministry of Environment,5.970906699048856,2020
046202520,JPN Site 046202520,9.0,NOX,PPB,Japan Ministry of Environment,10.91664290230639,2020
046202520,JPN Site 046202520,9.0,SO2,PPB,Japan Ministry of Environment,1.1226685384596675,2020
046202520,JPN Site 046202520,9.0,WD,DEGREES,Japan Ministry of Environment,192.0245836670351,2020
046202520,JPN Site 046202520,9.0,WS,M/S,Japan Ministry of Environment,2.174911254769272,2020
046203010,JPN Site 046203010,9.0,NO,PPB,Japan Ministry of Environment,0.6698024215103664,2020
046203010,JPN Site 046203010,9.0,NO2,PPB,Japan Ministry of Environment,2.1404247532394196,2020
046203010,JPN Site 046203010,9.0,NOX,PPB,Japan Ministry of Environment,2.8102271747497856,2020
046203010,JPN Site 046203010,9.0,SO2,PPB,Japan Ministry of Environment,3.4353078678268707,2020
046203010,JPN Site 046203010,9.0,WD,DEGREES,Japan Ministry of Environment,183.95450875236463,2020
046203010,JPN Site 046203010,9.0,WS,M/S,Japan Ministry of Environment,1.9377820825273073,2020
046205010,JPN Site 046205010,9.0,NO,PPB,Japan Ministry of Environment,0.190530674410339,2020
046205010,JPN Site 046205010,9.0,NO2,PPB,Japan Ministry of Environment,2.0205653248081656,2020
046205010,JPN Site 046205010,9.0,NOX,PPB,Japan Ministry of Environment,2.2110959992185046,2020
046205010,JPN Site 046205010,9.0,SO2,PPB,Japan Ministry of Environment,1.382419327382697,2020
046205010,JPN Site 046205010,9.0,WD,DEGREES,Japan Ministry of Environment,231.59366482547784,2020
046205010,JPN Site 046205010,9.0,WS,M/S,Japan Ministry of Environment,2.092112648656539,2020
046208010,JPN Site 046208010,9.0,WD,DEGREES,Japan Ministry of Environment,206.13908534324108,2020
046208010,JPN Site 046208010,9.0,WS,M/S,Japan Ministry of Environment,2.192902046944236,2020
046212010,JPN Site 046212010,9.0,NO,PPB,Japan Ministry of Environment,0.6834192706603912,2020
046212010,JPN Site 046212010,9.0,NO2,PPB,Japan Ministry of Environment,3.3480962252945785,2020
046212010,JPN Site 046212010,9.0,NOX,PPB,Japan Ministry of Environment,4.03151549595497,2020
046212010,JPN Site 046212010,9.0,SO2,PPB,Japan Ministry of Environment,1.6008696092324677,2020
046212010,JPN Site 046212010,9.0,WD,DEGREES,Japan Ministry of Environment,168.2012043344396,2020
046212010,JPN Site 046212010,9.0,WS,M/S,Japan Ministry of Environment,0.9746022959107008,2020
046220010,JPN Site 046220010,9.0,WD,DEGREES,Japan Ministry of Environment,219.47303560688525,2020
046220010,JPN Site 046220010,9.0,WS,M/S,Japan Ministry of Environment,2.534714690627373,2020
046302010,JPN Site 046302010,9.0,SO2,PPB,Japan Ministry of Environment,1.525148893681059,2020
046302010,JPN Site 046302010,9.0,WD,DEGREES,Japan Ministry of Environment,163.2988128076057,2020
046302010,JPN Site 046302010,9.0,WS,M/S,Japan Ministry of Environment,1.6297254719783378,2020
046302020,JPN Site 046302020,9.0,SO2,PPB,Japan Ministry of Environment,4.257084585155779,2020
046302020,JPN Site 046302020,9.0,WD,DEGREES,Japan Ministry of Environment,174.85876703160022,2020
046302020,JPN Site 046302020,9.0,WS,M/S,Japan Ministry of Environment,1.25543691882231,2020
046321010,JPN Site 046321010,9.0,NO,PPB,Japan Ministry of Environment,0.2481209910902491,2020
046321010,JPN Site 046321010,9.0,NO2,PPB,Japan Ministry of Environment,2.9208947864138795,2020
046321010,JPN Site 046321010,9.0,NOX,PPB,Japan Ministry of Environment,3.1690157775041277,2020
046321010,JPN Site 046321010,9.0,SO2,PPB,Japan Ministry of Environment,1.5428286310188604,2020
046321010,JPN Site 046321010,9.0,WD,DEGREES,Japan Ministry of Environment,215.1258927509363,2020
046321010,JPN Site 046321010,9.0,WS,M/S,Japan Ministry of Environment,1.3505522566965522,2020
046466010,JPN Site 046466010,9.0,NO,PPB,Japan Ministry of Environment,0.9887143188059598,2020
046466010,JPN Site 046466010,9.0,NO2,PPB,Japan Ministry of Environment,4.896384543803006,2020
046466010,JPN Site 046466010,9.0,NOX,PPB,Japan Ministry of Environment,5.885098862608966,2020
046466010,JPN Site 046466010,9.0,SO2,PPB,Japan Ministry of Environment,1.158261693341835,2020
046466010,JPN Site 046466010,9.0,WD,DEGREES,Japan Ministry of Environment,184.60933244437106,2020
046466010,JPN Site 046466010,9.0,WS,M/S,Japan Ministry of Environment,1.513186810940085,2020
046482010,JPN Site 046482010,9.0,NO,PPB,Japan Ministry of Environment,0.5696020797205085,2020
046482010,JPN Site 046482010,9.0,NO2,PPB,Japan Ministry of Environment,1.856891887462657,2020
046482010,JPN Site 046482010,9.0,NOX,PPB,Japan Ministry of Environment,2.4264939671831653,2020
046482010,JPN Site 046482010,9.0,SO2,PPB,Japan Ministry of Environment,2.026744433437548,2020
046482010,JPN Site 046482010,9.0,WD,DEGREES,Japan Ministry of Environment,202.30839748965414,2020
046482010,JPN Site 046482010,9.0,WS,M/S,Japan Ministry of Environment,2.7099352980067866,2020
047201140,JPN Site 047201140,9.0,CO,PPM,Japan Ministry of Environment,0.26228720515976833,2020
047201140,JPN Site 047201140,9.0,NO,PPB,Japan Ministry of Environment,1.258916910625073,2020
047201140,JPN Site 047201140,9.0,NO2,PPB,Japan Ministry of Environment,3.948315820424037,2020
047201140,JPN Site 047201140,9.0,NOX,PPB,Japan Ministry of Environment,5.207232731049109,2020
047201140,JPN Site 047201140,9.0,SO2,PPB,Japan Ministry of Environment,0.25730914785129033,2020
047201580,JPN Site 047201580,9.0,CO,PPM,Japan Ministry of Environment,0.2888026571081704,2020
047201580,JPN Site 047201580,9.0,NO,PPB,Japan Ministry of Environment,2.29132669953803,2020
047201580,JPN Site 047201580,9.0,NO2,PPB,Japan Ministry of Environment,7.779660387769143,2020
047201580,JPN Site 047201580,9.0,NOX,PPB,Japan Ministry of Environment,10.070987087307174,2020
047206020,JPN Site 047206020,9.0,NO,PPB,Japan Ministry of Environment,0.5567567411581896,2020
047206020,JPN Site 047206020,9.0,NO2,PPB,Japan Ministry of Environment,1.7289293689393834,2020
047206020,JPN Site 047206020,9.0,NOX,PPB,Japan Ministry of Environment,2.285686110097573,2020
047207020,JPN Site 047207020,9.0,NO,PPB,Japan Ministry of Environment,1.0763054709461872,2020
047207020,JPN Site 047207020,9.0,NO2,PPB,Japan Ministry of Environment,1.6917899720383847,2020
047207020,JPN Site 047207020,9.0,NOX,PPB,Japan Ministry of Environment,2.7680954429845714,2020
047207020,JPN Site 047207020,9.0,SO2,PPB,Japan Ministry of Environment,0.3443658093450133,2020
047208510,JPN Site 047208510,9.0,NO,PPB,Japan Ministry of Environment,3.9037151199503293,2020
047208510,JPN Site 047208510,9.0,NO2,PPB,Japan Ministry of Environment,6.100945574409938,2020
047208510,JPN Site 047208510,9.0,NOX,PPB,Japan Ministry of Environment,10.00466069436027,2020
047209080,JPN Site 047209080,9.0,NO,PPB,Japan Ministry of Environment,0.1946316117648229,2020
047209080,JPN Site 047209080,9.0,NO2,PPB,Japan Ministry of Environment,2.1432062791846582,2020
047209080,JPN Site 047209080,9.0,NOX,PPB,Japan Ministry of Environment,2.3378378909494812,2020
047209080,JPN Site 047209080,9.0,SO2,PPB,Japan Ministry of Environment,0.013676787639238231,2020
047211050,JPN Site 047211050,9.0,NO,PPB,Japan Ministry of Environment,0.8827977250188767,2020
047211050,JPN Site 047211050,9.0,NO2,PPB,Japan Ministry of Environment,3.4885154760069077,2020
047211050,JPN Site 047211050,9.0,NOX,PPB,Japan Ministry of Environment,4.371313201025784,2020
047211050,JPN Site 047211050,9.0,SO2,PPB,Japan Ministry of Environment,0.2845500163421067,2020
047301950,JPN Site 047301950,9.0,NO,PPB,Japan Ministry of Environment,0.07721712232372684,2020
047301950,JPN Site 047301950,9.0,NO2,PPB,Japan Ministry of Environment,0.4956321120563925,2020
047301950,JPN Site 047301950,9.0,NOX,PPB,Japan Ministry of Environment,0.6222650208624665,2020
047301950,JPN Site 047301950,9.0,RHUM,PERCENT,Japan Ministry of Environment,67.86571984232259,2020
047301950,JPN Site 047301950,9.0,SO2,PPB,Japan Ministry of Environment,0.12978054687711835,2020
047301950,JPN Site 047301950,9.0,TEMP,C,Japan Ministry of Environment,25.108354444203428,2020
047301950,JPN Site 047301950,9.0,WD,DEGREES,Japan Ministry of Environment,167.04045511026897,2020
047301950,JPN Site 047301950,9.0,WS,M/S,Japan Ministry of Environment,4.085299431000123,2020
047322010,JPN Site 047322010,9.0,NO,PPB,Japan Ministry of Environment,0.12366799148461806,2020
047322010,JPN Site 047322010,9.0,NO2,PPB,Japan Ministry of Environment,0.8683941812607402,2020
047322010,JPN Site 047322010,9.0,NOX,PPB,Japan Ministry of Environment,0.9920621727453582,2020
047322010,JPN Site 047322010,9.0,SO2,PPB,Japan Ministry of Environment,0.956954172490599,2020
047329010,JPN Site 047329010,9.0,NO,PPB,Japan Ministry of Environment,1.0486701106448448,2020
047329010,JPN Site 047329010,9.0,NO2,PPB,Japan Ministry of Environment,3.214610638080405,2020
047329010,JPN Site 047329010,9.0,NOX,PPB,Japan Ministry of Environment,4.2632807487252515,2020
047329010,JPN Site 047329010,9.0,SO2,PPB,Japan Ministry of Environment,0.4087935229706625,2020
050199991,Caddo Valley,-6.0,OZONE,PPB,EPA Office of Atmospheric Programs,19.772797957536486,2020
050199991,Caddo Valley,-6.0,TEMP,C,EPA Office of Atmospheric Programs,16.44031052606449,2020
050350005,MARION,-6.0,OZONE,PPB,Arkansas Department of Environmental Quality,25.537156260051407,2020
050350005,MARION,-6.0,PM2.5,UG/M3,Arkansas Department of Environmental Quality,8.278408128001246,2020
051010002,DEER,-6.0,OZONE,PPB,Arkansas Department of Environmental Quality,32.65558095932288,2020
051130003,EAGLEMT,-6.0,OZONE,PPB,Arkansas Department of Environmental Quality,32.92910295674556,2020
051190007,PARR,-6.0,OZONE,PPB,Arkansas Department of Environmental Quality,23.69925049234253,2020
051190007,PARR,-6.0,PM2.5,UG/M3,Arkansas Department of Environmental Quality,7.815548058901644,2020
051191002,NLRAP,-6.0,OZONE,PPB,Arkansas Department of Environmental Quality,28.340506592969337,2020
051191008,ADEQ-DSR,-6.0,PM2.5,UG/M3,Arkansas Department of Environmental Quality,9.284072432390841,2020
051430005,SPRNGDLE,-6.0,OZONE,PPB,Arkansas Department of Environmental Quality,28.355184706613745,2020
051430005,SPRNGDLE,-6.0,PM2.5,UG/M3,Arkansas Department of Environmental Quality,8.197928634126832,2020
051430006,Fayetteville,-6.0,OZONE,PPB,Arkansas Department of Environmental Quality,25.8167571464091,2020
060010007,Livermore - Rincon,-8.0,BC,UG/M3,San Francisco Bay Area AQMD,0.6346159792876342,2020
060010007,Livermore - Rincon,-8.0,NO,PPB,San Francisco Bay Area AQMD,3.4127740955057937,2020
060010007,Livermore - Rincon,-8.0,NO2,PPB,San Francisco Bay Area AQMD,7.770086916779678,2020
060010007,Livermore - Rincon,-8.0,NOX,PPB,San Francisco Bay Area AQMD,11.138778974702674,2020
060010007,Livermore - Rincon,-8.0,OZONE,PPB,San Francisco Bay Area AQMD,25.131064237906163,2020
060010007,Livermore - Rincon,-8.0,PM2.5,UG/M3,San Francisco Bay Area AQMD,10.546614808295862,2020
060010007,Livermore - Rincon,-8.0,PRECIP,MM,San Francisco Bay Area AQMD,0.025030241935483876,2020
060010007,Livermore - Rincon,-8.0,RHUM,PERCENT,San Francisco Bay Area AQMD,62.1284361669758,2020
060010007,Livermore - Rincon,-8.0,RWD,DEGREES,San Francisco Bay Area AQMD,188.6040681003584,2020
060010007,Livermore - Rincon,-8.0,RWS,KNOTS,San Francisco Bay Area AQMD,3.5710159583546677,2020
060010007,Livermore - Rincon,-8.0,SRAD,WATTS/M2,San Francisco Bay Area AQMD,221.53231833504012,2020
060010007,Livermore - Rincon,-8.0,TEMP,C,San Francisco Bay Area AQMD,15.515709538743813,2020
060010007,Livermore - Rincon,-8.0,WD,DEGREES,San Francisco Bay Area AQMD,187.90595742127493,2020
060010007,Livermore - Rincon,-8.0,WS,M/S,San Francisco Bay Area AQMD,2.1010219054019457,2020
060010009,Oakland,-8.0,CO,PPM,San Francisco Bay Area AQMD,0.40154401938419787,2020
060010009,Oakland,-8.0,NO,PPB,San Francisco Bay Area AQMD,3.4349670850320435,2020
060010009,Oakland,-8.0,NO2,PPB,San Francisco Bay Area AQMD,9.40090958241081,2020
060010009,Oakland,-8.0,NOX,PPB,San Francisco Bay Area AQMD,12.783767180874493,2020
060010009,Oakland,-8.0,OZONE,PPB,San Francisco Bay Area AQMD,20.660347970579952,2020
060010009,Oakland,-8.0,PM2.5,UG/M3,San Francisco Bay Area AQMD,11.477121864556006,2020
060010011,Oakland West,-8.0,BC,UG/M3,San Francisco Bay Area AQMD,0.5560592590203587,2020
060010011,Oakland West,-8.0,CO,PPM,San Francisco Bay Area AQMD,0.45633382367472936,2020
060010011,Oakland West,-8.0,NO,PPB,San Francisco Bay Area AQMD,6.550289783231538,2020
060010011,Oakland West,-8.0,NO2,PPB,San Francisco Bay Area AQMD,11.657897438461442,2020
