Unique_ID,dataset
ZC_7410,train
ZC_30349,train
ZC_98392,0
ZC_95660,train
ZC_68139,train
ZC_90659,train
ZC_29061,train
ZC_61562,val
ZC_10974,train
ZC_33265,train
ZC_15636,train
ZC_60157,train
ZC_75662,train
ZC_90650,train
ZC_23608,train
ZC_91224,train
ZC_97526,0
ZC_92261,train
ZC_30248,train
ZC_92782,train
ZC_98505,0
ZC_20685,train
ZC_12566,train
ZC_10962,train
ZC_90510,0
ZC_90651,train
ZC_44124,train
ZC_13318,0
ZC_11706,train
ZC_65256,train
ZC_48152,train
ZC_49403,train
ZC_91603,val
ZC_34951,train
ZC_62226,train
ZC_16637,val
ZC_29101,train
ZC_14075,0
ZC_23702,train
ZC_3036,train
ZC_62532,train
ZC_47612,train
ZC_96772,0
ZC_95983,0
ZC_48173,train
ZC_31905,train
ZC_10968,train
ZC_44442,0
ZC_85340,train
ZC_23709,train
ZC_43228,0
ZC_14013,train
ZC_94044,train
ZC_19902,train
ZC_75068,train
ZC_68010,train
ZC_15684,test
ZC_44057,train
ZC_27892,val
ZC_45502,0
ZC_19320,train
ZC_33542,train
ZC_92882,train
ZC_29073,0
ZC_46032,train
ZC_60451,train
ZC_92617,train
ZC_95409,train
ZC_34134,train
ZC_37721,0
ZC_4653,train
ZC_14136,train
ZC_15617,train
ZC_5738,val
ZC_75762,train
ZC_21117,train
ZC_45066,val
ZC_4237,0
ZC_13209,train
ZC_11949,train
ZC_16311,train
ZC_92557,train
ZC_44647,train
ZC_15613,train
ZC_76487,train
ZC_56529,test
ZC_20695,train
ZC_62537,train
ZC_75227,0
ZC_92780,val
ZC_98070,0
ZC_37719,0
ZC_4096,test
ZC_7512,train
ZC_90652,train
ZC_92657,train
ZC_60403,train
ZC_6752,train
ZC_92368,train
ZC_28219,val
ZC_30106,train
ZC_44116,0
ZC_21779,train
ZC_48631,0
ZC_7524,train
ZC_33445,train
ZC_92629,train
ZC_55042,0
ZC_94086,train
ZC_16056,train
ZC_62514,train
ZC_11731,train
ZC_64427,train
ZC_6484,train
ZC_37848,train
ZC_78594,train
ZC_27811,train
ZC_21051,train
ZC_64136,0
ZC_70818,train
ZC_64088,train
ZC_75423,train
ZC_8809,train
ZC_8736,train
ZC_94030,train
ZC_4456,0
ZC_17562,train
ZC_2779,val
ZC_15632,train
ZC_64055,0
ZC_30228,train
ZC_76155,train
ZC_23505,train
ZC_15473,train
ZC_7838,train
ZC_61241,test
ZC_22031,train
ZC_13033,train
ZC_1540,train
ZC_83666,0
ZC_44126,0
ZC_8515,train
ZC_15690,val
ZC_44240,0
ZC_49097,train
ZC_44145,0
ZC_29330,0
ZC_76066,train
ZC_33172,0
ZC_65080,train
ZC_38641,train
ZC_33192,0
ZC_4350,0
ZC_62520,train
ZC_15413,train
ZC_78749,0
ZC_7452,train
ZC_62021,train
ZC_1085,0
ZC_64114,0
ZC_17364,train
ZC_21075,train
ZC_29307,0
ZC_15018,val
ZC_11978,test
ZC_28247,val
ZC_21244,0
ZC_13603,train
ZC_48041,train
ZC_33444,train
ZC_98290,0
ZC_49460,train
ZC_27048,train
ZC_17545,train
ZC_3054,train
ZC_37191,0
ZC_95013,0
ZC_30757,0
ZC_28579,train
ZC_18069,train
ZC_77650,train
ZC_75422,train
ZC_15003,train
ZC_28406,train
ZC_78735,test
ZC_20882,train
ZC_73165,train
ZC_11024,0
ZC_55320,val
ZC_99003,val
ZC_14716,train
ZC_37806,train
ZC_32703,train
ZC_90505,train
ZC_45255,train
ZC_1890,train
ZC_19426,train
ZC_8003,train
ZC_21738,train
ZC_14838,train
ZC_19330,test
ZC_46077,train
ZC_18444,train
ZC_91792,train
ZC_92614,test
ZC_48420,train
ZC_4019,train
ZC_12547,0
ZC_15665,train
ZC_76033,train
ZC_60432,train
ZC_43147,train
ZC_10924,train
ZC_55129,0
ZC_85648,0
ZC_4097,train
ZC_21675,train
ZC_35759,val
ZC_75094,0
ZC_11709,0
ZC_99019,0
ZC_45807,test
ZC_13323,0
ZC_17055,train
ZC_10941,train
ZC_91601,train
ZC_8221,train
ZC_82401,train
ZC_7718,train
ZC_92616,train
ZC_5494,train
ZC_19382,0
ZC_42259,train
ZC_33163,0
ZC_7505,train
ZC_60134,train
ZC_12151,train
ZC_39530,train
ZC_48334,train
ZC_62677,0
ZC_78163,test
ZC_33625,train
ZC_4736,train
ZC_60185,0
ZC_75799,train
ZC_77346,train
ZC_20181,train
ZC_33178,0
ZC_33199,0
ZC_75707,train
ZC_3234,train
ZC_29709,train
ZC_12094,train
ZC_20601,train
ZC_36575,train
ZC_23323,train
ZC_20603,train
ZC_29584,train
ZC_91353,train
ZC_28226,train
ZC_92623,train
ZC_28401,train
ZC_44286,train
ZC_33446,train
ZC_6409,train
ZC_55123,0
ZC_62260,train
ZC_95070,train
ZC_85383,train
ZC_15482,train
ZC_78073,0
ZC_56511,train
ZC_2864,train
ZC_92382,train
ZC_79758,0
ZC_19372,train
ZC_94565,train
ZC_20646,val
ZC_33018,0
ZC_44402,0
ZC_2815,train
ZC_98038,train
ZC_60088,val
ZC_30518,val
ZC_12831,train
ZC_33484,train
ZC_8403,train
ZC_48154,train
ZC_11717,train
ZC_73078,val
ZC_27827,train
ZC_20190,train
ZC_6043,train
ZC_60448,train
ZC_60192,val
ZC_18915,val
ZC_18929,val
ZC_32828,train
ZC_19073,0
ZC_8867,train
ZC_65109,train
ZC_34667,train
ZC_7450,train
ZC_8861,train
ZC_12121,train
ZC_25214,train
ZC_2190,train
ZC_77535,train
ZC_33324,train
ZC_14850,train
ZC_12834,test
ZC_30157,train
ZC_22027,train
ZC_10983,train
ZC_17363,train
ZC_33017,0
ZC_35242,train
ZC_92347,train
ZC_8561,test
ZC_33647,train
ZC_77373,train
ZC_28308,train
ZC_61526,train
ZC_55443,train
ZC_13340,0
ZC_7722,train
ZC_27572,train
ZC_76710,train
ZC_92282,train
ZC_60021,val
ZC_37143,train
ZC_30067,train
ZC_47122,train
ZC_45054,train
ZC_92260,test
ZC_75605,train
ZC_28402,test
ZC_77090,train
ZC_18634,train
ZC_92624,train
ZC_14568,train
ZC_77068,val
ZC_76064,train
ZC_28407,train
ZC_28410,train
ZC_10976,train
ZC_13622,train
ZC_32935,train
ZC_49126,train
ZC_81327,train
ZC_3052,train
ZC_75708,train
ZC_45005,train
ZC_22719,train
ZC_42241,train
ZC_76266,train
ZC_1507,train
ZC_27264,train
ZC_60443,train
ZC_15679,train
ZC_64137,train
ZC_49022,train
ZC_21917,train
ZC_12186,0
ZC_2375,test
ZC_21631,train
ZC_34002,0
ZC_34039,0
ZC_34004,0
ZC_34031,0
ZC_34038,0
ZC_34030,0
ZC_34032,0
ZC_34011,0
ZC_34036,0
ZC_34022,0
ZC_34034,0
ZC_34021,0
ZC_34020,0
ZC_34035,0
ZC_34007,0
ZC_34024,0
ZC_34008,0
ZC_34025,0
ZC_34033,0
ZC_34037,0
ZC_34023,0
ZC_34098,0
ZC_34091,0
ZC_34080,0
ZC_34095,0
ZC_34096,0
ZC_34078,0
ZC_34083,0
ZC_34090,0
ZC_34084,0
ZC_34081,0
ZC_34099,0
ZC_34082,0
ZC_34060,0
ZC_34093,0
ZC_34055,0
ZC_34058,0
ZC_34041,0
ZC_34042,0
ZC_34044,0
ZC_34094,0
ZC_34092,0
ZC_34006,0
ZC_34050,0
ZC_11598,0
ZC_8081,train
ZC_32926,train
ZC_15479,val
ZC_61528,train
ZC_7656,val
ZC_30132,train
ZC_3748,train
ZC_64058,train
ZC_11948,train
ZC_1532,0
ZC_33055,0
ZC_83228,0
ZC_33830,train
ZC_1027,0
ZC_62629,0
ZC_98024,train
ZC_48326,train
ZC_2838,train
ZC_78152,train
ZC_47647,train
ZC_29418,0
ZC_15955,train
ZC_32937,train
ZC_75771,train
ZC_37716,train
ZC_33112,0
ZC_34076,0
ZC_8327,train
ZC_20839,train
ZC_92606,train
ZC_18066,train
ZC_20621,val
ZC_29860,train
ZC_12570,train
ZC_55319,train
ZC_98359,0
ZC_32317,train
ZC_27522,train
ZC_3046,train
ZC_44133,0
ZC_49343,train
ZC_70792,train
ZC_6370,train
ZC_27627,train
ZC_13353,train
ZC_36695,train
ZC_95141,train
ZC_1350,0
ZC_60544,0
ZC_2872,val
ZC_7501,train
ZC_4468,0
ZC_60004,train
ZC_73045,train
ZC_85239,0
ZC_21755,train
ZC_61863,0
ZC_12525,train
ZC_17547,train
ZC_55449,train
ZC_60074,train
ZC_11561,0
ZC_4612,val
ZC_4274,0
ZC_18011,train
ZC_15620,train
ZC_78418,train
ZC_76022,train
ZC_48063,train
ZC_91748,train
ZC_37764,train
ZC_16034,train
ZC_65299,train
ZC_80610,0
ZC_61736,train
ZC_92697,train
ZC_44026,val
ZC_17522,train
ZC_64149,train
ZC_60433,train
ZC_28516,test
ZC_78419,train
ZC_48186,train
ZC_21783,train
ZC_44403,0
ZC_63653,train
ZC_23235,train
ZC_3055,train
ZC_60175,train
ZC_4292,0
ZC_37887,0
ZC_43074,train
ZC_49045,train
ZC_46033,train
ZC_27268,train
ZC_61758,val
ZC_19551,train
ZC_92270,train
ZC_55442,train
ZC_21794,train
ZC_64134,test
ZC_15148,train
ZC_20736,train
ZC_77318,train
ZC_76040,train
ZC_34639,train
ZC_13090,val
ZC_40107,train
ZC_18051,train
ZC_15324,train
ZC_43119,0
ZC_77389,train
ZC_34987,train
ZC_20632,train
ZC_3450,train
ZC_91602,train
ZC_10919,train
ZC_3079,train
ZC_66217,train
ZC_30101,val
ZC_94506,train
ZC_85309,train
ZC_35757,train
ZC_30084,train
ZC_3869,train
ZC_27306,train
ZC_34112,train
ZC_92564,train
ZC_27261,train
ZC_33175,train
ZC_48179,train
ZC_27282,train
ZC_7514,train
ZC_95694,train
ZC_60183,train
ZC_4746,0
ZC_92122,train
ZC_65757,train
ZC_15035,train
ZC_60010,train
ZC_28103,train
ZC_99001,0
ZC_20701,train
ZC_49449,train
ZC_33015,0
ZC_23294,train
ZC_48602,0
ZC_20874,train
ZC_15312,val
ZC_28214,train
ZC_49419,val
ZC_42240,train
ZC_37862,train
ZC_38632,train
ZC_3467,train
ZC_4411,0
ZC_92399,train
ZC_13490,0
ZC_6032,train
ZC_62950,train
ZC_90610,train
ZC_8554,val
ZC_8730,train
ZC_27260,train
ZC_21914,train
ZC_30234,test
ZC_27045,train
ZC_60011,train
ZC_21111,train
ZC_28528,test
ZC_7023,0
ZC_21634,train
ZC_35756,test
ZC_4282,0
ZC_88044,train
ZC_17368,train
ZC_40047,val
ZC_65721,train
ZC_60542,0
ZC_34637,train
ZC_15692,train
ZC_63637,train
ZC_92250,train
ZC_48603,0
ZC_66109,train
ZC_22182,train
ZC_18035,train
ZC_64744,val
ZC_92562,test
ZC_37642,0
ZC_13135,train
ZC_33025,train
ZC_89439,train
ZC_6417,train
ZC_3820,train
ZC_21607,train
ZC_76708,train
ZC_46163,0
ZC_8518,train
ZC_17560,train
ZC_21402,0
ZC_12941,train
ZC_6418,train
ZC_11955,train
ZC_7095,train
ZC_94010,val
ZC_27498,train
ZC_44470,0
ZC_56374,train
ZC_90398,train
ZC_90313,test
ZC_83333,0
ZC_44128,0
ZC_98007,0
ZC_99170,train
ZC_4693,train
ZC_46804,train
ZC_20732,train
ZC_49411,train
ZC_48473,train
ZC_17327,train
ZC_11768,train
ZC_25313,val
ZC_16037,train
ZC_7423,test
ZC_37865,0
ZC_7067,train
ZC_70068,train
ZC_23523,val
ZC_8349,train
ZC_6412,train
ZC_77339,train
ZC_10918,train
ZC_94933,train
ZC_6378,test
ZC_37618,train
ZC_48103,train
ZC_1266,train
ZC_32570,train
ZC_65010,train
ZC_44730,0
ZC_49047,train
ZC_21869,train
ZC_97424,0
ZC_46143,train
ZC_29372,0
ZC_98052,0
ZC_78516,train
ZC_56338,train
ZC_91917,train
ZC_6360,train
ZC_70817,train
ZC_37737,train
ZC_60510,0
ZC_37187,train
ZC_19526,train
ZC_48158,train
ZC_20129,train
ZC_15625,train
ZC_5477,test
ZC_37699,train
ZC_60159,train
ZC_85132,0
ZC_8527,train
ZC_83203,0
ZC_14845,train
ZC_48174,train
ZC_29385,0
ZC_7424,train
ZC_2769,train
ZC_33917,0
ZC_27509,train
ZC_8759,train
ZC_37864,train
ZC_7645,train
ZC_56670,0
ZC_31210,train
ZC_6482,train
ZC_64079,train
ZC_19904,train
ZC_33180,0
ZC_13304,0
ZC_4285,0
ZC_33487,train
ZC_23504,train
ZC_90670,train
ZC_47537,train
ZC_17512,train
ZC_45332,train
ZC_60466,0
ZC_55445,train
ZC_30080,train
ZC_6475,train
ZC_98232,train
ZC_49408,train
ZC_19903,train
ZC_4628,train
ZC_78566,0
ZC_75150,0
ZC_4256,0
ZC_14853,val
ZC_27361,train
ZC_47141,train
ZC_16426,train
ZC_4428,0
ZC_23229,train
ZC_70039,train
ZC_15333,train
ZC_4252,0
ZC_8829,val
ZC_16142,train
ZC_29078,train
ZC_60169,train
ZC_15463,train
ZC_11934,test
ZC_21521,train
ZC_75009,train
ZC_40023,train
ZC_17073,test
ZC_49345,test
ZC_60471,0
ZC_75217,train
ZC_18087,train
ZC_15920,val
ZC_32221,0
ZC_23509,train
ZC_77382,train
ZC_29691,0
ZC_12912,train
ZC_16314,train
ZC_45162,train
ZC_28733,test
ZC_29406,0
ZC_34102,train
ZC_1564,0
ZC_93241,train
ZC_29445,0
ZC_77316,test
ZC_56169,train
ZC_15943,train
ZC_47126,test
ZC_30062,train
ZC_48601,0
ZC_3842,train
ZC_11952,train
ZC_85139,0
ZC_75069,train
ZC_5757,train
ZC_33184,0
ZC_23521,train
ZC_37754,0
ZC_28636,train
ZC_40121,train
ZC_16120,train
ZC_15954,train
ZC_49456,val
ZC_48191,train
ZC_75182,train
ZC_15142,train
ZC_45338,train
ZC_40068,test
ZC_1073,0
ZC_8021,train
ZC_60193,train
ZC_77354,train
ZC_96710,0
ZC_27320,train
ZC_7849,train
ZC_19540,val
ZC_50323,train
ZC_15663,train
ZC_16063,train
ZC_65217,val
ZC_1801,train
ZC_20640,train
ZC_14522,val
ZC_7758,train
ZC_6024,train
ZC_14784,train
ZC_29053,0
ZC_4017,train
ZC_3031,train
ZC_12548,train
ZC_12143,0
ZC_3885,train
ZC_49315,train
ZC_1581,0
ZC_60055,train
ZC_60094,train
ZC_60038,train
ZC_68116,train
ZC_43125,0
ZC_8026,train
ZC_4064,train
ZC_60172,val
ZC_78738,train
ZC_45385,train
ZC_34491,train
ZC_22102,test
ZC_11786,train
ZC_98296,0
ZC_92545,train
ZC_21104,train
ZC_1010,train
ZC_64767,train
ZC_16028,train
ZC_37888,train
ZC_7504,val
ZC_15090,train
ZC_7727,test
ZC_45044,test
ZC_20611,train
ZC_2825,train
ZC_61571,0
ZC_39073,train
ZC_14882,train
ZC_66030,val
ZC_32903,train
ZC_49060,train
ZC_21645,train
ZC_21672,train
ZC_1262,train
ZC_92612,train
ZC_27623,train
ZC_27676,train
ZC_27675,train
ZC_33624,train
ZC_24271,test
ZC_13219,train
ZC_46060,train
ZC_12123,0
ZC_15146,train
ZC_48634,0
ZC_98010,train
ZC_65110,train
ZC_60013,train
ZC_60484,0
ZC_48611,0
ZC_11778,train
ZC_11942,train
ZC_63775,train
ZC_34654,train
ZC_60538,0
ZC_60168,test
ZC_10567,train
ZC_15129,test
ZC_7513,train
ZC_48184,train
ZC_30339,train
ZC_18078,train
ZC_30092,train
ZC_15135,train
ZC_20724,train
ZC_37801,train
ZC_75650,train
ZC_29829,test
ZC_56455,train
ZC_12303,train
ZC_60039,train
ZC_49404,test
ZC_15340,train
ZC_85138,0
ZC_15433,train
ZC_81523,0
ZC_92883,train
ZC_90275,train
ZC_20613,train
ZC_17529,train
ZC_19301,val
ZC_1534,0
ZC_27613,train
ZC_48160,test
ZC_63456,train
ZC_12304,train
ZC_11516,0
ZC_3034,test
ZC_66227,val
ZC_60436,train
ZC_60014,train
ZC_94951,train
ZC_8312,train
ZC_44321,train
ZC_92605,0
ZC_30296,train
ZC_37861,train
ZC_2764,train
ZC_3245,train
ZC_62960,train
ZC_2071,train
ZC_21790,train
ZC_78002,0
ZC_37717,train
ZC_6069,train
ZC_37998,0
ZC_37845,0
ZC_11961,train
ZC_6784,test
ZC_4461,0
ZC_27576,train
ZC_30341,train
ZC_34473,train
ZC_28147,train
ZC_91510,train
ZC_91507,test
ZC_30813,train
ZC_12989,train
ZC_13624,test
ZC_60196,train
ZC_13602,train
ZC_15666,train
ZC_75442,train
ZC_48170,val
ZC_49228,train
ZC_49087,train
ZC_12140,train
ZC_12019,train
ZC_4006,train
ZC_94509,train
ZC_91608,test
ZC_48439,train
ZC_30039,train
ZC_33976,0
ZC_6790,train
ZC_48446,train
ZC_48302,train
ZC_73026,train
ZC_15475,train
ZC_21737,train
ZC_45314,0
ZC_17362,train
ZC_6026,test
ZC_77388,train
ZC_85375,val
ZC_92037,train
ZC_27342,test
ZC_30137,train
ZC_2875,train
ZC_30342,train
ZC_1095,train
ZC_22192,val
ZC_42086,test
ZC_6426,train
ZC_45384,train
ZC_15225,train
ZC_33404,train
ZC_92887,train
ZC_23324,train
ZC_49410,train
ZC_12065,train
ZC_18977,train
ZC_56544,train
ZC_76691,train
ZC_61536,train
ZC_25009,train
ZC_6051,train
ZC_95456,0
ZC_55438,0
ZC_61065,train
ZC_10506,train
ZC_30233,train
ZC_21669,test
ZC_13331,train
ZC_47160,train
ZC_94938,test
ZC_11751,test
ZC_6058,train
ZC_94024,train
ZC_8876,train
ZC_37135,train
ZC_14879,train
ZC_6039,val
ZC_81521,0
ZC_44438,0
ZC_2351,train
ZC_82721,train
ZC_33280,0
ZC_76624,test
ZC_55960,val
ZC_23062,train
ZC_18932,train
ZC_7882,train
ZC_28273,train
ZC_15007,train
ZC_78108,0
ZC_15668,test
ZC_80133,train
ZC_94020,train
ZC_30340,train
ZC_3824,val
ZC_98933,0
ZC_48094,train
ZC_10950,train
ZC_87402,val
ZC_20117,train
ZC_28023,train
ZC_61080,val
ZC_43217,0
ZC_8536,train
ZC_91610,train
ZC_75126,train
ZC_29487,0
ZC_5260,0
ZC_7076,0
ZC_4450,0
ZC_21136,train
ZC_10930,0
ZC_78642,val
ZC_60539,0
ZC_7432,train
ZC_33626,train
ZC_35147,train
ZC_4260,0
ZC_29349,0
ZC_19335,train
ZC_45157,train
ZC_92543,train
ZC_35775,train
ZC_15480,test
ZC_37215,0
ZC_4275,0
ZC_7421,train
ZC_19438,train
ZC_92546,train
ZC_7004,val
ZC_68138,train
ZC_33823,train
ZC_77517,0
ZC_15958,train
ZC_48433,train
ZC_62061,train
ZC_30736,test
ZC_3857,train
ZC_33414,val
ZC_98342,0
ZC_20110,train
ZC_47620,train
ZC_60195,train
ZC_24258,train
ZC_93429,train
ZC_7503,train
ZC_47162,train
ZC_19940,train
ZC_45344,test
ZC_38680,train
ZC_92009,train
ZC_3217,train
ZC_35761,train
ZC_34604,train
ZC_43078,0
ZC_80550,train
ZC_33026,train
ZC_92862,train
ZC_27233,train
ZC_98304,train
ZC_29420,0
ZC_75691,train
ZC_95843,train
ZC_95735,0
ZC_3443,train
ZC_23060,train
ZC_2816,train
ZC_48307,test
ZC_2829,0
ZC_62281,train
ZC_98008,train
ZC_19901,train
ZC_29374,0
ZC_22032,train
ZC_27042,train
ZC_21778,train
ZC_15612,train
ZC_47135,train
ZC_22067,train
ZC_14769,train
ZC_7677,train
ZC_78560,train
ZC_18419,train
ZC_21835,train
ZC_20111,train
ZC_27310,train
ZC_6468,train
ZC_98546,0
ZC_80651,train
ZC_8345,test
ZC_89191,train
ZC_98077,0
ZC_46106,train
ZC_63776,train
ZC_2809,train
ZC_77469,train
ZC_49071,train
ZC_10579,0
ZC_46040,train
ZC_37857,0
ZC_23806,train
ZC_45368,0
ZC_3856,train
ZC_68118,train
ZC_17566,train
ZC_35043,val
ZC_98065,train
ZC_60173,val
ZC_33182,0
ZC_20624,train
ZC_98335,0
ZC_32925,train
ZC_78617,0
ZC_88048,train
ZC_44138,0
ZC_30187,train
ZC_92673,train
ZC_49683,train
ZC_30707,0
ZC_19383,val
ZC_85141,0
ZC_60067,train
ZC_29640,0
ZC_92358,train
ZC_45345,0
ZC_2035,train
ZC_90707,train
ZC_98230,train
ZC_11967,train
ZC_21045,train
ZC_85379,train
ZC_12309,train
ZC_7463,train
ZC_6278,train
ZC_40070,test
ZC_78739,0
ZC_15056,train
ZC_33008,0
ZC_5742,train
ZC_34602,train
ZC_16693,train
ZC_29651,val
ZC_44086,train
ZC_34113,test
ZC_13029,train
ZC_48322,train
ZC_48176,train
ZC_80863,test
ZC_54874,train
ZC_47165,train
ZC_29161,0
ZC_30068,train
ZC_95449,train
ZC_70739,train
ZC_6401,train
ZC_89815,0
ZC_18612,train
ZC_11559,0
ZC_25035,train
ZC_7077,train
ZC_6053,val
ZC_39042,train
ZC_64057,0
ZC_78737,0
ZC_16877,val
ZC_80925,0
ZC_90274,train
ZC_98333,0
ZC_33953,test
ZC_6066,train
ZC_5672,train
ZC_88072,test
ZC_12913,train
ZC_19453,test
ZC_3470,train
ZC_7960,val
ZC_72384,train
ZC_8757,train
ZC_34135,train
ZC_22191,test
ZC_22015,test
ZC_20794,train
ZC_44044,0
ZC_61281,train
ZC_15140,train
ZC_44141,train
ZC_14555,test
ZC_90706,val
ZC_37048,train
ZC_23851,train
ZC_8311,train
ZC_93021,val
ZC_94539,train
ZC_32333,test
ZC_7458,train
ZC_7748,train
ZC_64494,train
ZC_95674,val
ZC_43017,train
ZC_91505,train
ZC_34286,train
ZC_37131,train
ZC_48187,train
ZC_25026,train
ZC_94924,train
ZC_12842,val
ZC_13612,train
ZC_12018,0
ZC_62254,train
ZC_98901,0
ZC_83602,0
ZC_1568,0
ZC_6018,train
ZC_21911,train
ZC_25025,train
ZC_92121,train
ZC_35130,train
ZC_83334,0
ZC_20763,train
ZC_29075,0
ZC_55014,val
ZC_98042,train
ZC_12148,train
ZC_91043,train
ZC_2837,train
ZC_91042,train
ZC_30005,train
ZC_77486,test
ZC_55344,0
ZC_30126,test
ZC_2831,train
ZC_15143,train
ZC_80540,val
ZC_77380,train
ZC_14001,train
ZC_1949,train
ZC_17557,train
ZC_65284,train
ZC_20121,train
ZC_76571,train
ZC_20872,train
ZC_49085,train
ZC_3447,train
ZC_7946,train
ZC_18472,train
ZC_48757,0
ZC_78264,0
ZC_29851,val
ZC_14085,0
ZC_37377,0
ZC_20197,train
ZC_7976,train
ZC_23803,train
ZC_15360,train
ZC_44074,0
ZC_23604,test
ZC_16828,train
ZC_3844,train
ZC_32934,train
ZC_4263,0
ZC_55932,train
ZC_55378,0
ZC_37877,train
ZC_1983,train
ZC_19365,train
ZC_47106,train
ZC_5492,train
ZC_61264,val
ZC_15057,train
ZC_33330,val
ZC_12594,train
ZC_3229,train
ZC_90606,train
ZC_93543,test
ZC_61523,train
ZC_7733,train
ZC_68135,train
ZC_61564,train
ZC_22033,train
ZC_4449,0
ZC_13431,0
ZC_8556,train
ZC_55733,0
ZC_61568,0
ZC_19440,val
ZC_4219,0
ZC_8324,train
ZC_4364,0
ZC_92398,train
ZC_14818,train
ZC_30115,train
ZC_29449,0
ZC_21601,train
ZC_76009,train
ZC_1056,train
ZC_18056,train
ZC_81334,train
ZC_60078,train
ZC_37098,train
ZC_61873,train
ZC_56587,val
ZC_4496,0
ZC_75159,val
ZC_44067,0
ZC_1864,val
ZC_12020,train
ZC_8530,test
ZC_32962,train
ZC_99824,0
ZC_92324,train
ZC_43013,train
ZC_44017,0
ZC_92674,train
ZC_55920,train
ZC_3076,test
ZC_95943,val
ZC_77381,val
ZC_77493,train
ZC_37167,train
ZC_44140,0
ZC_7001,train
ZC_17737,val
ZC_7062,0
ZC_21649,train
ZC_30328,train
ZC_14820,train
ZC_27322,train
ZC_27321,train
ZC_29365,0
ZC_13357,0
ZC_8755,train
ZC_14865,train
ZC_66113,val
ZC_21120,train
ZC_18092,train
ZC_95469,train
ZC_62221,val
ZC_76670,val
ZC_32222,0
ZC_61008,train
ZC_13685,train
ZC_91522,train
ZC_40067,train
ZC_15322,train
ZC_15698,train
ZC_23503,train
ZC_13126,train
ZC_33981,train
ZC_2043,train
ZC_73089,train
ZC_43010,0
ZC_30360,train
ZC_20677,train
ZC_49836,test
ZC_4742,0
ZC_49061,train
ZC_13360,val
ZC_2836,train
ZC_18925,train
ZC_8244,train
ZC_92024,train
ZC_10507,train
ZC_37029,train
ZC_17518,train
ZC_65243,test
ZC_20838,train
ZC_14864,val
ZC_92064,train
ZC_25051,train
ZC_60435,test
ZC_6001,train
ZC_29645,train
ZC_22180,train
ZC_27323,train
ZC_29696,0
ZC_18038,train
ZC_1588,0
ZC_48164,train
ZC_61745,train
ZC_21160,train
ZC_14898,train
ZC_7860,train
ZC_82929,train
ZC_18914,val
ZC_30075,train
ZC_21133,val
ZC_63769,train
ZC_27802,train
ZC_37742,val
ZC_46051,train
ZC_28557,train
ZC_8559,train
ZC_89408,train
ZC_30054,train
ZC_92647,0
ZC_48638,0
ZC_7866,train
ZC_56666,0
ZC_5751,train
ZC_20841,train
ZC_3873,train
ZC_75165,train
ZC_1585,train
ZC_48150,train
ZC_14819,train
ZC_37725,train
ZC_7974,0
ZC_23805,train
ZC_30184,train
ZC_12515,0
ZC_6052,train
ZC_37694,train
ZC_27263,train
ZC_62536,train
ZC_60449,train
ZC_64459,train
ZC_75172,train
ZC_18964,train
ZC_4069,0
ZC_78004,train
ZC_75149,0
ZC_37073,train
ZC_95602,train
ZC_3106,train
ZC_85218,0
ZC_85219,0
ZC_44669,0
ZC_29669,0
ZC_10537,0
ZC_29661,0
ZC_95947,0
ZC_25024,train
ZC_60061,train
ZC_99025,0
ZC_33523,train
ZC_1057,train
ZC_3456,train
ZC_33556,train
ZC_1516,0
ZC_60060,train
ZC_19716,test
ZC_31032,train
ZC_92131,train
ZC_23513,train
ZC_75672,train
ZC_78665,train
ZC_20618,train
ZC_32668,train
ZC_43001,train
ZC_21155,train
ZC_62220,val
ZC_91523,train
ZC_24270,train
ZC_2576,train
ZC_17324,0
ZC_76557,train
ZC_3254,train
ZC_19508,train
ZC_6783,train
ZC_77355,train
ZC_65251,train
ZC_10917,0
ZC_37304,train
ZC_5250,train
ZC_61052,0
ZC_7950,train
ZC_44418,test
ZC_85323,0
ZC_76082,val
ZC_68130,train
ZC_44450,0
ZC_45371,0
ZC_89510,train
ZC_15015,train
ZC_11754,train
ZC_85247,0
ZC_11946,train
ZC_33194,test
ZC_45015,train
ZC_6359,val
ZC_92544,train
ZC_71067,train
ZC_11770,train
ZC_33403,train
ZC_21788,train
ZC_15131,train
ZC_15367,train
ZC_49229,train
ZC_93541,0
ZC_44443,0
ZC_46074,train
ZC_30223,train
ZC_23238,train
ZC_19717,train
ZC_21084,train
ZC_78387,train
ZC_48323,train
ZC_5252,train
ZC_11950,train
ZC_4363,0
ZC_95698,train
ZC_8215,train
ZC_19380,train
ZC_56375,train
ZC_56501,train
ZC_23325,test
ZC_48342,train
ZC_49632,train
ZC_48306,train
ZC_46814,train
ZC_64018,test
ZC_3263,train
ZC_16259,train
ZC_20664,train
ZC_98226,train
ZC_20675,train
ZC_24250,train
ZC_30346,train
ZC_68007,val
ZC_6776,train
ZC_48465,test
ZC_75693,train
ZC_15627,train
ZC_81137,train
ZC_60423,train
ZC_60147,train
ZC_23690,train
ZC_19960,train
ZC_57706,0
ZC_48185,test
ZC_21644,test
ZC_44241,train
ZC_60434,train
ZC_92126,train
ZC_30336,test
ZC_44082,train
ZC_12580,val
ZC_2823,train
ZC_27288,val
ZC_85374,train
ZC_29693,0
ZC_22181,train
ZC_23113,train
ZC_29654,train
ZC_47619,train
ZC_27801,train
ZC_76259,train
ZC_48456,train
ZC_20636,train
